pid,punter,pgro,pnet,ptb,pr,pry,pfc
115877,JJ-2300,40,40,0,AJ-0300,0,0
115881,SP-1400,43,43,0,ED-0900,0,1
115887,JJ-2300,49,49,0,,0,0
115909,TG-1500,45,45,0,,0,0
115923,DZ-0100,-11,-22,0,,0,0
115931,DZ-0100,50,41,0,ML-1700,9,0
115939,TG-1500,38,38,0,LB-1000,0,1
115963,DZ-0100,50,41,0,ML-1700,9,0
115970,TG-1500,23,23,0,LB-1000,0,1
115983,DZ-0100,-34,-34,0,,0,0
116006,TG-1500,44,41,0,LB-1000,3,0
116028,TG-1500,26,26,0,LB-1000,0,1
116097,TS-0500,42,42,0,,0,0
116121,TS-0500,28,28,0,DF-0200,0,1
116129,TD-1700,37,-24,0,SS-2100,61,0
116148,TS-0500,50,30,1,,0,0
116184,TD-1700,28,28,0,,0,0
116202,TD-1700,46,-41,0,SS-2100,87,0
116227,TD-1700,41,36,0,SS-2100,5,0
116241,TD-1700,10,10,0,,0,0
116260,FF-0200,47,-5,0,JW-4600,52,0
116296,BL-0200,24,24,0,JG-0500,0,1
116301,BL-0200,21,21,0,JG-0500,0,1
116305,FF-0200,46,36,0,CW-3200,10,0
116310,BL-0200,39,39,0,JG-0500,0,1
116314,FF-0200,47,47,0,CW-3200,0,1
116326,FF-0200,43,33,0,CW-3200,10,0
116330,BL-0200,41,31,0,JG-0500,10,0
116338,FF-0200,28,28,0,CW-3200,0,1
116358,BL-0200,30,30,0,,0,0
116371,FF-0200,30,30,0,,0,0
116381,BL-0200,-32,-37,0,,0,0
116406,BL-0200,43,34,0,JG-0500,9,0
116459,CH-1100,56,49,0,AD-0400,7,0
116479,CG-0300,52,51,0,BS-1700,1,0
116487,CH-1100,37,37,0,,0,0
116497,CG-0300,49,29,1,,0,0
116501,CH-1100,44,38,0,AD-0400,6,0
116520,CH-1100,53,57,0,AD-0400,-4,0
116548,CH-1100,46,46,0,,0,0
116558,CG-0300,47,47,0,BS-1700,0,1
116562,CH-1100,39,39,0,AD-0400,0,1
116567,CG-0300,23,23,0,,0,0
116572,CH-1100,51,51,0,,0,0
116578,CG-0300,28,28,0,,0,0
116606,DS-4900,39,-9,0,TW-2100,48,0
116634,DS-4900,22,22,0,,0,0
116644,DS-4900,33,-3,0,TW-2100,36,0
116665,MB-2100,49,-37,0,DH-0600,86,0
116671,MB-2100,39,39,0,,0,0
116684,MB-2100,39,30,0,DH-0600,9,0
116696,MB-2100,31,31,0,,0,0
116702,DS-4900,47,37,0,TW-2100,10,0
116711,MB-2100,24,24,0,DH-0600,0,1
116766,BM-3600,33,33,0,TB-3300,0,1
116819,BM-3600,57,37,1,,0,0
116841,KW-0200,28,28,0,,0,0
116853,KW-0200,53,46,0,CR-1500,7,0
116859,BM-3600,40,13,0,TB-3300,27,0
116864,KW-0200,44,42,0,CR-1500,2,0
116887,KW-0200,20,20,0,,0,0
116961,MT-2300,35,26,0,DO-0200,9,0
116973,MT-2300,29,29,0,,0,0
117006,MT-2300,39,39,0,,0,0
117026,MK-1100,44,44,0,SM-3600,0,1
117068,CS-3700,40,40,0,,0,0
117105,CS-3700,39,39,0,AR-0200,0,0
117109,JM-4700,37,37,0,JL-1600,0,1
117113,CS-3700,62,42,1,,0,0
117117,JM-4700,39,28,0,JL-1600,11,0
117121,CS-3700,31,31,0,HP-0100,0,1
117125,JM-4700,35,32,0,JL-1600,3,0
117129,CS-3700,32,32,0,HP-0100,0,1
117159,CS-3700,35,32,0,AR-0200,3,0
117164,JM-4700,28,28,0,JL-1600,0,1
117170,CS-3700,46,35,0,AR-0200,11,0
117175,JM-4700,35,31,0,JL-1600,4,0
117179,CS-3700,41,28,0,AR-0200,13,0
117194,CS-3700,46,33,0,AR-0200,13,0
117199,JM-4700,33,33,0,JG-0100,0,0
117209,CS-3700,49,49,0,AR-0200,0,0
117249,DB-1500,53,42,0,TB-2900,11,0
117265,DB-1500,46,42,0,TB-2900,4,0
117269,SL-0400,54,52,0,TD-2500,2,0
117276,SL-0400,41,21,1,,0,0
117287,DB-1500,33,33,0,TB-2900,0,1
117291,SL-0400,34,34,0,,0,0
117345,SL-0400,28,-9,0,TD-2500,37,0
117365,DB-1500,35,35,0,TB-2900,0,1
117396,SL-0400,32,32,0,,0,0
117424,JB-0500,32,14,0,BE-0600,18,0
117454,JB-0500,26,26,0,BE-0600,0,1
117484,JF-0800,28,28,0,,0,0
117489,JF-0800,34,18,0,BM-3300,16,0
117503,JB-0500,43,34,0,BE-0600,9,0
117521,JF-0800,41,41,0,,0,0
117525,JB-0500,38,38,0,BE-0600,0,1
117541,JB-0500,32,32,0,BE-0600,0,1
117555,JB-0500,40,40,0,BE-0600,0,1
117561,JF-0800,42,42,0,,0,0
117593,CM-2600,51,51,0,,0,0
117597,TT-1700,40,38,0,AR-1700,2,0
117605,CM-2600,27,27,0,KW-1100,0,1
117612,TT-1700,43,11,0,AR-1700,32,0
117616,CM-2600,45,25,1,,0,0
117634,CM-2600,36,36,0,,0,0
117638,TT-1700,40,20,1,,0,0
117681,CM-2600,49,49,0,KW-1100,0,1
117694,CM-2600,48,22,0,KW-1100,26,0
117699,TT-1700,36,36,0,AR-1700,0,1
117725,CM-2600,44,44,0,KW-1100,0,1
117733,TT-1700,47,44,0,AR-1700,3,0
117756,CH-2900,50,30,1,,0,0
117760,HS-0200,54,44,0,JS-3200,10,0
117815,HS-0200,42,22,1,,0,0
117820,CH-2900,49,49,0,TW-0400,0,0
117892,MA-0500,21,21,0,,0,0
117897,CJ-0700,37,37,0,DJ-3100,0,1
117906,MA-0500,36,29,0,CB-0100,7,0
117982,CJ-0700,41,41,0,,0,0
117986,MA-0500,42,35,0,CB-0100,7,0
117999,MA-0500,33,32,0,CB-0100,1,0
118010,MA-0500,30,30,0,CB-0100,0,0
118019,CJ-0700,36,36,0,DJ-3100,0,1
118046,MA-0500,36,36,0,CB-0100,0,1
118062,MA-0500,34,23,0,CB-0100,11,0
118074,JB-3500,33,33,0,ND-0300,0,1
118129,KR-0700,34,32,0,KR-0600,2,0
118173,JB-3500,34,34,0,ND-0300,0,1
118179,KR-0700,29,29,0,DS-1600,0,0
118183,JB-3500,37,37,0,ND-0300,0,1
118187,KR-0700,46,24,0,KR-0600,22,0
118206,KR-0700,24,24,0,DS-1600,0,1
118228,BM-0700,50,50,0,RB-0500,0,0
118248,BM-0700,33,28,0,DW-0800,5,0
118252,MR-2100,54,49,0,AM-1800,5,0
118256,BM-0700,38,38,0,,0,0
118268,BM-0700,54,48,0,RB-0500,6,0
118275,MR-2100,38,38,0,,0,0
118280,BM-0700,46,46,0,RB-0500,0,1
118296,BM-0700,48,48,0,,0,0
118323,BM-0700,35,35,0,,0,0
118329,MR-2100,33,33,0,AM-1800,0,0
118346,MR-2100,39,26,0,AM-1800,13,0
118356,MR-2100,48,30,0,AM-1800,18,0
118415,JF-0800,43,43,0,,0,0
118453,CM-2600,54,54,0,DJ-0100,0,0
118481,CM-2600,46,37,0,DJ-0100,9,0
118500,CM-2600,50,36,0,DJ-0100,14,0
118508,CM-2600,36,36,0,,0,0
118518,JF-0800,37,37,0,,0,0
118526,CM-2600,47,38,0,DJ-0100,9,0
118578,BM-3600,37,37,0,,0,0
118582,DB-1500,45,45,0,CR-1500,0,0
118588,BM-3600,31,28,0,TD-2500,3,0
118609,DB-1500,36,36,0,CR-1500,0,0
118615,BM-3600,36,36,0,TD-2500,0,1
118658,DB-1500,37,37,0,,0,0
118668,DB-1500,38,38,0,CR-1500,0,1
118681,BM-3600,58,41,0,TD-2500,17,0
118685,DB-1500,30,30,0,,0,0
118689,BM-3600,32,32,0,,0,0
118695,DB-1500,47,27,1,,0,0
118699,BM-3600,30,30,0,,0,0
118703,DB-1500,53,33,1,,0,0
118713,BM-3600,22,20,0,TD-2500,2,0
118724,BM-3600,47,47,0,TD-2500,0,1
118729,DB-1500,43,40,0,CR-1500,3,0
118751,BM-0700,46,38,0,SM-3600,8,0
118759,MT-2300,47,47,0,AM-1800,0,0
118774,BM-0700,51,51,0,,0,0
118795,MT-2300,36,24,0,AM-1800,12,0
118814,MT-2300,45,25,1,,0,0
118854,BM-0700,36,36,0,,0,0
118911,NH-0700,42,42,0,,0,0
118915,CH-1100,28,28,0,,0,0
118946,CH-1100,48,40,0,TH-2700,8,0
118999,NH-0700,40,29,0,BS-1700,11,0
119003,CH-1100,36,31,0,TH-2700,5,0
119028,CH-1100,53,19,0,TH-2700,34,0
119045,CH-1100,45,47,0,TH-2700,-2,0
119065,HS-0200,38,38,0,AD-0400,0,1
119078,CG-0300,43,40,0,TW-0400,3,0
119098,HS-0200,25,25,0,,0,0
119102,CG-0300,46,45,0,TW-0400,1,0
119109,HS-0200,33,33,0,AD-0400,0,1
119113,CG-0300,40,28,0,TW-0400,12,0
119124,CG-0300,31,31,0,,0,0
119128,HS-0200,29,29,0,AD-0400,0,1
119154,CG-0300,47,38,0,TW-0400,9,0
119165,HS-0200,30,30,0,,0,0
119169,CG-0300,43,39,0,TW-0400,4,0
119203,CG-0300,45,44,0,JW-0500,1,0
119216,CG-0300,47,42,0,JW-0500,5,0
119220,HS-0200,41,36,0,AD-0400,5,0
119246,DS-4900,45,49,0,DO-0200,-4,0
119280,DS-4900,35,35,0,,0,0
119311,DS-4900,49,40,0,DO-0200,9,0
119315,MK-1100,59,43,0,DH-0600,16,0
119338,DS-4900,44,29,0,DO-0200,15,0
119345,DS-4900,41,37,0,DO-0200,4,0
119377,MK-1100,27,27,0,,0,0
119391,MK-1100,38,38,0,,0,0
119423,JJ-2300,35,35,0,,0,0
119453,TT-1700,27,27,0,,0,0
119490,TT-1700,48,46,0,ED-0900,2,0
119494,JJ-2300,52,52,0,KW-1100,0,1
119503,TT-1700,51,51,0,ED-0900,0,0
119508,JJ-2300,46,54,0,KW-1100,-8,0
119512,TT-1700,46,37,0,ED-0900,9,0
119534,TT-1700,57,47,0,LF-0600,10,0
119538,JJ-2300,54,48,0,KW-1100,6,0
119568,CS-3700,50,22,0,LB-1000,28,0
119574,DZ-0100,38,38,0,,0,0
119622,CS-3700,45,45,0,,0,0
119638,CS-3700,38,38,0,,0,0
119646,DZ-0100,39,35,0,AB-1900,4,0
119653,CS-3700,36,36,0,LB-1000,0,1
119671,CS-3700,30,30,0,LB-1000,0,1
119675,DZ-0100,51,-25,0,AB-1900,76,0
119681,DZ-0100,50,38,0,AB-1900,12,0
119687,CS-3700,48,48,0,LB-1000,0,1
119730,SL-0400,41,36,0,RB-0500,5,0
119742,SL-0400,46,46,0,,0,0
119763,SL-0400,61,52,0,RB-0500,9,0
119770,MR-2100,44,36,0,TB-2900,8,0
119775,SL-0400,43,43,0,,0,0
119806,MR-2100,40,40,0,TB-2900,0,0
119864,SL-0400,52,32,1,,0,0
119868,MR-2100,40,34,0,TB-2900,6,0
119900,TG-1500,50,50,0,,0,0
119946,KR-0700,27,27,0,,0,0
119972,KR-0700,36,36,0,,0,0
119980,TG-1500,30,30,0,ND-0300,0,1
119985,KR-0700,47,47,0,ML-1700,0,0
120008,KR-0700,46,46,0,ML-1700,0,1
120012,TG-1500,53,53,0,ND-0300,0,0
120017,KR-0700,40,40,0,,0,0
120053,FF-0200,40,23,0,DJ-3100,17,0
120078,FF-0200,50,30,1,,0,0
120089,FF-0200,46,41,0,DJ-3100,5,0
120101,FF-0200,33,33,0,DJ-3100,0,0
120107,MA-0500,14,14,0,,0,0
120112,FF-0200,28,20,0,DJ-3100,8,0
120117,MA-0500,49,39,0,JG-0500,10,0
120131,MA-0500,41,41,0,JG-0500,0,1
120148,FF-0200,41,41,0,DJ-3100,0,1
120152,MA-0500,32,34,0,JG-0500,-2,0
120161,MA-0500,38,38,0,RS-3500,0,1
120167,FF-0200,42,42,0,DJ-3100,0,1
120174,MA-0500,23,23,0,,0,0
120178,FF-0200,35,-2,0,DJ-3100,37,0
120187,FF-0200,25,25,0,DJ-3100,0,1
120233,CJ-0700,40,32,0,BM-3300,8,0
120245,CJ-0700,50,50,0,BM-3300,0,0
120253,JB-0500,35,35,0,CB-0100,0,0
120265,CJ-0700,74,54,1,,0,0
120278,CJ-0700,55,50,0,BM-3300,5,0
120285,JB-0500,24,24,0,,0,0
120303,JB-0500,25,25,0,,0,0
120309,JB-0500,44,24,1,,0,0
120313,CJ-0700,27,27,0,,0,0
120319,JB-0500,25,25,0,,0,0
120333,CJ-0700,45,25,1,,0,0
120363,JB-0500,40,30,0,CB-0100,10,0
120375,JB-0500,41,41,0,CB-0100,0,1
120394,CJ-0700,54,32,0,BM-3300,22,0
120400,TS-0500,44,37,0,HP-0100,7,0
120415,TS-0500,47,44,0,HP-0100,3,0
120446,TS-0500,38,38,0,,0,0
120463,JM-4700,35,35,0,,0,0
120470,TS-0500,48,37,0,HP-0100,11,0
120476,JM-4700,30,20,0,SS-2100,10,0
120482,JM-4700,36,30,0,SS-2100,6,0
120486,TS-0500,43,35,0,HP-0100,8,0
120493,JM-4700,53,47,0,SS-2100,6,0
120502,TS-0500,39,39,0,,0,0
120510,JM-4700,24,24,0,SS-2100,0,1
120556,JM-4700,34,34,0,,0,0
120567,BL-0200,55,51,0,JM-6500,4,0
120576,JB-3500,39,19,1,,0,0
120581,BL-0200,20,20,0,,0,0
120598,BL-0200,55,55,0,JM-6500,0,0
120605,JB-3500,36,36,0,CW-3200,0,1
120622,JB-3500,29,29,0,,0,0
120687,BL-0200,31,31,0,,0,0
120718,SP-1400,37,24,0,DB-2800,13,0
120732,SP-1400,53,33,1,,0,0
120740,MB-2100,29,7,0,AJ-0300,22,0
120744,SP-1400,43,43,0,DB-2800,0,1
120751,MB-2100,38,38,0,,0,0
120756,SP-1400,48,-30,0,DB-2800,78,0
120766,SP-1400,47,41,0,DB-2800,6,0
120804,MB-2100,31,31,0,,0,0
120830,MB-2100,58,38,1,,0,0
120834,SP-1400,52,39,0,DB-2800,13,0
120857,MB-2100,42,42,0,,0,0
120871,SP-1400,47,27,1,,0,0
120896,KW-0200,46,26,1,,0,0
120902,CH-2900,46,46,0,TB-3300,0,1
120906,KW-0200,42,42,0,JS-3200,0,1
120927,KW-0200,45,25,1,,0,0
120969,CH-2900,30,30,0,TB-3300,0,1
120976,KW-0200,42,42,0,,0,0
120983,CH-2900,47,44,0,TB-3300,3,0
120988,KW-0200,40,40,0,,0,0
121009,KW-0200,30,30,0,,0,0
121019,CH-2900,46,26,1,,0,0
121036,SP-1400,39,39,0,,0,0
121121,SP-1400,55,55,0,,0,0
121125,BL-0200,39,39,0,,0,0
121153,SP-1400,42,42,0,,0,0
121158,BL-0200,47,29,0,CR-0800,18,0
121164,SP-1400,42,36,0,CW-3200,6,0
121192,LJ-1000,32,32,0,JG-0500,0,1
121202,FF-0200,39,14,0,BM-3300,25,0
121214,FF-0200,50,50,0,BM-3300,0,1
121221,LJ-1000,27,27,0,JG-0500,0,1
121227,FF-0200,41,41,0,BM-3300,0,0
121242,FF-0200,39,39,0,BM-3300,0,1
121246,LJ-1000,16,16,0,,0,0
121250,FF-0200,50,50,0,,0,0
121284,FF-0200,33,33,0,,0,0
121289,LJ-1000,53,-18,0,JG-0500,71,0
121297,LJ-1000,32,32,0,,0,0
121322,FF-0200,33,33,0,BM-3300,0,1
121326,LJ-1000,39,19,1,,0,0
121331,FF-0200,48,35,0,BM-3300,13,0
121361,MR-2100,42,34,0,ND-0300,8,0
121368,KR-0700,45,45,0,,0,0
121372,MR-2100,44,39,0,ND-0300,5,0
121479,JJ-2300,44,44,0,AR-1700,0,1
121518,JJ-2300,33,33,0,,0,0
121522,CM-2600,38,38,0,ED-0900,0,1
121527,JJ-2300,36,36,0,AR-1700,0,1
121547,JJ-2300,45,45,0,AR-1700,0,1
121552,CM-2600,39,39,0,ED-0900,0,0
121594,JJ-2300,37,37,0,AR-1700,0,0
121687,CG-0300,42,42,0,LB-1000,0,0
121711,CG-0300,38,35,0,LB-1000,3,0
121717,DZ-0100,45,45,0,,0,0
121725,DZ-0100,37,22,0,AD-0400,15,0
121750,CG-0300,17,17,0,,0,0
121755,DZ-0100,27,27,0,,0,0
121762,CG-0300,50,42,0,LB-1000,8,0
121766,DZ-0100,52,32,1,,0,0
121773,CG-0300,51,51,0,,0,0
121785,DZ-0100,27,27,0,,0,0
121810,TS-0500,58,46,0,AM-1800,12,0
121814,BM-0700,31,31,0,,0,0
121821,TS-0500,33,33,0,AM-1800,0,1
121830,TS-0500,46,26,1,,0,0
121834,BM-0700,50,49,0,SS-2100,1,0
121846,BM-0700,60,46,0,SS-2100,14,0
121850,TS-0500,30,30,0,AM-1800,0,0
121860,BM-0700,45,45,0,,0,0
121864,TS-0500,39,33,0,LJ-1100,6,0
121876,BM-0700,52,28,0,SS-2100,24,0
121880,TS-0500,34,34,0,,0,0
121884,BM-0700,25,25,0,,0,0
121896,TS-0500,39,39,0,,0,0
121900,BM-0700,51,49,0,SS-2100,2,0
121904,TS-0500,52,46,0,LJ-1100,6,0
121908,BM-0700,66,66,0,,0,0
121913,TS-0500,53,33,0,LJ-1100,20,0
121919,BM-0700,28,28,0,SS-2100,0,1
121945,TS-0500,38,18,1,,0,0
121955,BM-0700,37,20,0,IB-0300,17,0
121959,TS-0500,19,19,0,,0,0
122005,NH-0700,38,31,0,ML-1700,7,0
122019,NH-0700,35,23,0,ML-1700,12,0
122023,TG-1500,50,42,0,TH-2700,8,0
122028,NH-0700,39,39,0,ML-1700,0,1
122032,TG-1500,41,45,0,TH-2700,-4,0
122036,NH-0700,35,35,0,,0,0
122040,TG-1500,40,36,0,TH-2700,4,0
122078,NH-0700,28,18,0,ML-1700,10,0
122084,TG-1500,45,45,0,TH-2700,0,0
122122,TG-1500,31,31,0,,0,0
122126,NH-0700,45,34,0,ML-1700,11,0
122130,TG-1500,27,27,0,,0,0
122166,JB-3500,42,35,0,CR-1500,7,0
122175,JB-3500,40,40,0,,0,0
122187,BM-3600,32,32,0,,0,0
122199,JB-3500,39,39,0,,0,0
122203,BM-3600,42,42,0,JM-6500,0,0
122218,BM-3600,42,34,0,JM-6500,8,0
122252,JB-3500,41,33,0,CR-1500,8,0
122258,BM-3600,42,42,0,,0,0
122262,JB-3500,39,39,0,NC-0200,0,0
122267,BM-3600,84,84,0,,0,0
122271,JB-3500,44,40,0,CR-1500,4,0
122287,BM-3600,41,41,0,JM-6500,0,0
122293,JB-3500,38,38,0,CR-1500,0,1
122311,HS-0200,-21,-21,0,,0,0
122322,HS-0200,57,37,1,,0,0
122326,MA-0500,33,33,0,TW-0400,0,1
122332,HS-0200,32,32,0,DJ-3100,0,1
122337,MA-0500,34,34,0,TW-0400,0,1
122354,HS-0200,36,36,0,,0,0
122358,MA-0500,49,49,0,TW-0400,0,1
122364,HS-0200,29,29,0,DJ-3100,0,1
122378,HS-0200,47,47,0,,0,0
122485,CH-2900,38,38,0,BS-1700,0,1
122490,CH-1100,51,51,0,,0,0
122541,CH-1100,34,24,0,JS-3200,10,0
122546,CH-2900,44,40,0,BS-1700,4,0
122553,CH-1100,31,31,0,,0,0
122561,CH-1100,49,44,0,JS-3200,5,0
122566,CH-2900,41,30,0,BS-1700,11,0
122573,CH-1100,49,49,0,,0,0
122577,CH-2900,56,45,0,BS-1700,11,0
122587,CH-2900,39,19,1,,0,0
122595,CH-1100,29,26,0,JS-3200,3,0
122609,CH-1100,47,42,0,JS-3200,5,0
122617,CH-2900,20,20,0,BS-1700,0,1
122644,DS-4900,46,12,0,TD-2500,34,0
122680,DS-4900,33,33,0,TD-2500,0,1
122684,DB-1500,36,36,0,DH-0600,0,1
122689,DS-4900,22,22,0,TD-2500,0,1
122697,DB-1500,44,44,0,DH-0600,0,1
122728,DB-1500,60,55,0,DH-0600,5,0
122732,DS-4900,39,11,0,TD-2500,28,0
122736,DB-1500,39,39,0,,0,0
122754,DS-4900,30,30,0,TD-2500,0,1
122767,DS-4900,49,41,0,TD-2500,8,0
122783,DB-1500,43,31,0,DH-0600,12,0
122787,DS-4900,32,32,0,TD-2500,0,1
122792,DB-1500,58,58,0,,0,0
122816,MK-1100,25,25,0,,0,0
122844,MK-1100,45,45,0,TB-2900,0,1
122850,SL-0400,30,30,0,,0,0
122875,SL-0400,51,31,1,,0,0
122881,MK-1100,41,41,0,TB-2900,0,1
122885,SL-0400,49,49,0,,0,0
122905,SL-0400,34,14,1,,0,0
122925,MK-1100,31,31,0,TB-2900,0,1
122932,SL-0400,43,-1,0,DO-0200,44,0
122949,MK-1100,32,32,0,TB-2900,0,1
122970,SL-0400,37,17,1,,0,0
122987,JF-0800,35,35,0,DB-2800,0,1
123056,MB-2100,35,35,0,,0,0
123065,JF-0800,34,25,0,DB-2800,9,0
123112,MB-2100,30,30,0,,0,0
123158,CS-3700,53,53,0,,0,0
123164,CJ-0700,36,20,0,AB-1900,16,0
123184,CS-3700,43,43,0,BB-2700,0,0
123191,CJ-0700,51,35,0,AB-1900,16,0
123217,CJ-0700,10,10,0,,0,0
123224,CS-3700,51,31,1,,0,0
123245,CJ-0700,38,31,0,AB-1900,7,0
123250,CS-3700,37,34,0,BB-2700,3,0
123271,CJ-0700,35,37,0,AB-1900,-2,0
123279,CS-3700,47,47,0,,0,0
123297,CJ-0700,10,10,0,,0,0
123302,CS-3700,50,39,0,CB-0100,11,0
123306,CJ-0700,-23,-23,0,,0,0
123334,MT-2300,33,33,0,,0,0
123339,KW-0200,44,10,0,SM-3600,34,0
123353,MT-2300,38,30,0,TB-3300,8,0
123357,KW-0200,50,37,0,SM-3600,13,0
123371,KW-0200,43,23,1,,0,0
123375,MT-2300,31,31,0,,0,0
123379,KW-0200,44,44,0,,0,0
123383,MT-2300,32,28,0,TB-3300,4,0
123410,KW-0200,50,30,1,,0,0
123414,MT-2300,48,34,0,TB-3300,14,0
123419,KW-0200,25,25,0,,0,0
123443,MT-2300,39,39,0,TB-3300,0,0
123455,KW-0200,46,46,0,SM-3600,0,0
123513,TT-1700,53,48,0,AR-0200,5,0
123540,TR-0900,46,36,0,KW-1100,10,0
123544,TT-1700,33,33,0,,0,0
123548,TR-0900,42,36,0,KW-1100,6,0
123554,TT-1700,25,25,0,,0,0
123575,TT-1700,29,29,0,,0,0
123581,TT-1700,63,41,0,AR-0200,22,0
123587,TR-0900,42,42,0,KW-1100,0,1
123592,TT-1700,48,42,0,AR-0200,6,0
123599,TR-0900,40,40,0,,0,0
123619,TR-0900,55,35,1,,0,0
123623,TT-1700,37,37,0,,0,0
123669,LJ-1000,40,38,0,DJ-3100,2,0
123673,MA-0500,54,34,1,,0,0
123678,LJ-1000,44,26,0,DJ-3100,18,0
123684,MA-0500,38,38,0,,0,0
123688,LJ-1000,51,49,0,DJ-3100,2,0
123695,MA-0500,22,22,0,,0,0
123701,LJ-1000,43,33,0,DJ-3100,10,0
123719,LJ-1000,35,37,0,DJ-3100,-2,0
123723,MA-0500,25,25,0,,0,0
123740,LJ-1000,30,30,0,,0,0
123758,LJ-1000,45,25,1,,0,0
123782,LJ-1000,36,36,0,,0,0
123813,DS-4900,37,17,1,,0,0
123826,SL-0400,27,27,0,DH-0600,0,1
123833,DS-4900,24,24,0,,0,0
123852,DS-4900,28,28,0,,0,0
123856,SL-0400,49,32,0,DH-0600,17,0
123880,DS-4900,34,34,0,,0,0
123957,NH-0700,34,34,0,,0,0
123975,NH-0700,28,28,0,,0,0
123980,BM-3600,33,33,0,DF-0200,0,1
123984,NH-0700,26,15,0,NC-0200,11,0
123993,NH-0700,34,31,0,NC-0200,3,0
124082,BM-3600,44,44,0,TH-2700,0,0
124114,CM-2600,39,39,0,,0,0
124150,PD-0200,20,20,0,,0,0
124154,CM-2600,44,36,0,DN-1400,8,0
124176,CG-0300,30,30,0,BF-0400,0,0
124234,CG-0300,34,34,0,,0,0
124238,CM-2600,32,32,0,,0,0
124242,CG-0300,49,49,0,,0,0
124256,CM-2600,44,44,0,DN-1400,0,1
124278,MK-1100,48,45,0,AJ-0300,3,0
124283,SP-1400,52,52,0,DO-0200,0,0
124303,SP-1400,35,35,0,,0,0
124322,SP-1400,39,37,0,DO-0200,2,0
124354,SP-1400,46,31,0,DO-0200,15,0
124376,SP-1400,33,33,0,,0,0
124395,SP-1400,42,42,0,DO-0200,0,1
124481,JJ-2300,32,32,0,ND-0300,0,1
124503,KR-0700,43,38,0,ED-0900,5,0
124508,JJ-2300,49,49,0,,0,0
124569,KR-0700,29,29,0,ED-0900,0,1
124602,CH-2900,51,49,0,AB-1900,2,0
124627,CS-3700,51,51,0,JM-2200,0,1
124631,CH-2900,41,24,0,AB-1900,17,0
124649,CH-2900,45,43,0,AB-1900,2,0
124657,CS-3700,-22,-22,0,,0,0
124673,CS-3700,41,21,1,,0,0
124678,CH-2900,55,55,0,,0,0
124686,CS-3700,45,45,0,JM-2200,0,1
124694,CH-2900,33,22,0,AB-1900,11,0
124716,CH-2900,41,41,0,AB-1900,0,1
124720,CS-3700,47,44,0,JM-2200,3,0
124728,CH-2900,23,23,0,,0,0
124745,CS-3700,49,35,0,JM-2200,14,0
124762,HS-0200,29,29,0,,0,0
124774,CH-1100,48,48,0,TW-0400,0,0
124779,HS-0200,39,29,0,BS-1700,10,0
124819,HS-0200,40,40,0,BS-1700,0,1
124836,CH-1100,37,-16,0,TW-0400,53,0
124887,CH-1100,37,21,0,TW-0400,16,0
124915,MR-2100,39,38,0,TB-3300,1,0
124921,KW-0200,53,53,0,,0,0
124925,MR-2100,41,38,0,TB-3300,3,0
124934,MR-2100,33,13,1,,0,0
124938,KW-0200,47,43,0,DW-0800,4,0
124953,KW-0200,29,29,0,DW-0800,0,1
124968,KW-0200,36,36,0,,0,0
124972,MR-2100,48,39,0,TB-3300,9,0
125001,KW-0200,34,34,0,,0,0
125036,MR-2100,30,30,0,,0,0
125045,KW-0200,23,23,0,,0,0
125049,MR-2100,35,30,0,KF-0200,5,0
125075,MR-2100,23,23,0,,0,0
125084,MR-2100,30,30,0,KF-0200,0,0
125097,TG-1500,42,40,0,SS-2100,2,0
125101,TS-0500,64,26,0,ML-1700,38,0
125108,TG-1500,28,28,0,SS-2100,0,1
125121,TS-0500,46,46,0,,0,0
125125,TG-1500,57,57,0,,0,0
125130,TS-0500,42,34,0,ML-1700,8,0
125149,TS-0500,51,-10,0,ML-1700,61,0
125162,TG-1500,51,34,0,SS-2100,17,0
125182,TS-0500,33,33,0,KC-2500,0,0
125205,TG-1500,46,34,0,SS-2100,12,0
125212,TS-0500,23,23,0,,0,0
125219,TG-1500,38,18,1,,0,0
125223,TS-0500,49,47,0,ML-1700,2,0
125228,TG-1500,43,20,0,SS-2100,23,0
125244,TS-0500,42,12,0,ML-1700,30,0
125254,JB-3500,45,37,0,SM-3600,8,0
125258,MT-2300,37,37,0,EM-1000,0,0
125264,JB-3500,43,23,0,SM-3600,20,0
125268,MT-2300,39,39,0,EM-1000,0,0
125276,JB-3500,39,39,0,,0,0
125295,JB-3500,39,39,0,SM-3600,0,1
125299,MT-2300,42,42,0,AE-0400,0,0
125347,JB-3500,42,42,0,SM-3600,0,0
125378,JB-3500,45,45,0,SM-3600,0,1
125383,MT-2300,36,37,0,EM-1000,-1,0
125452,DZ-0100,36,36,0,,0,0
125477,TR-0900,41,38,0,LB-1000,3,0
125483,DZ-0100,28,28,0,,0,0
125488,TR-0900,50,44,0,LB-1000,6,0
125584,DB-1500,39,39,0,BE-0600,0,1
125597,DB-1500,27,27,0,BE-0600,0,1
125601,JF-0800,33,33,0,,0,0
125605,DB-1500,31,31,0,BE-0600,0,0
125609,JF-0800,51,51,0,TD-2500,0,1
125624,JF-0800,33,25,0,TD-2500,8,0
125642,DB-1500,34,34,0,BE-0600,0,1
125681,JF-0800,37,17,1,,0,0
125731,DB-1500,27,27,0,BE-0600,0,1
125765,DB-1500,48,40,0,BE-0600,8,0
125781,FF-0200,37,36,0,CB-0100,1,0
