pid,qtr,min,sec,dwn,yds,pts,player,type
582676,2,0,23,3,14,7,MJ-2250,REC
582681,3,14,54,1,32,7,CC-5000,INT
582713,3,1,20,2,6,7,MJ-2250,REC
582723,4,13,24,1,60,7,AJ-1200,INT
582767,1,10,7,1,6,7,WW-0200,REC
582831,2,0,25,1,7,7,LH-0600,REC
582843,3,11,37,1,1,7,AM-2850,RUSH
582846,3,11,34,1,26,7,DH-0700,INT
582860,3,7,57,2,4,7,MB-0080,RUSH
582884,4,15,0,4,1,7,JD-2700,REC
582891,4,14,29,1,35,7,KM-2900,REC
582915,4,6,43,2,35,7,DT-0900,REC
582932,4,2,20,1,75,7,DR-2800,INT
582976,2,15,0,3,10,7,LF-0200,REC
582996,2,7,38,1,80,7,AE-0750,RUSH
583009,2,2,0,2,15,7,MF-0950,REC
583091,4,4,43,2,4,7,DD-0650,REC
583113,1,15,0,0,109,7,CP-0750,KR
583130,1,7,28,3,11,7,JN-0900,REC
583175,2,3,49,3,76,7,JN-0900,REC
583182,2,1,49,4,93,7,MH-4000,PR
583193,2,0,10,2,8,7,AP-0700,RUSH
583212,3,6,53,1,1,7,EL-0010,RUSH
583229,4,14,23,2,25,7,JS-6200,RUSH
583251,4,4,48,1,13,7,TG-0600,RUSH
583266,4,1,31,2,19,7,CP-2000,RUSH
583326,2,5,45,3,2,7,GT-0100,REC
583374,3,3,56,2,80,7,GT-0100,REC
583482,2,2,40,1,1,7,RT-0150,RUSH
583521,3,7,52,3,94,7,BG-2100,INT
583535,3,2,14,2,3,7,GB-0350,RUSH
583546,4,12,54,1,35,7,GB-0350,RUSH
583640,1,1,59,3,59,7,MG-1050,REC
583696,3,11,14,3,100,7,SS-1700,INT
583737,4,12,55,3,11,7,TH-0200,FUM
583797,1,6,18,2,4,7,MT-1300,RUSH
583833,2,4,20,4,14,7,GO-0100,REC
583841,2,2,0,2,17,7,TG-1300,REC
583904,4,9,5,1,8,7,CN-0500,RUSH
583908,4,8,39,1,38,7,DF-1200,INT
583967,2,11,43,1,0,7,SL-0700,INT
583981,2,5,30,1,5,7,AM-2850,RUSH
583995,2,0,49,1,15,7,ER-0500,REC
584014,3,9,46,3,1,7,DY-0200,RUSH
584036,4,14,20,3,1,7,DY-0200,RUSH
584065,4,4,16,1,16,7,KA-0650,REC
584102,5,9,5,3,4,6,DY-0200,RUSH
584136,1,2,55,1,51,7,JG-2900,REC
584168,2,7,56,2,10,7,JG-2900,REC
584179,2,2,43,3,3,7,CI-0300,RUSH
584188,2,0,42,1,3,7,GS-1050,RUSH
584282,1,12,2,1,5,7,SG-1300,RUSH
584313,2,9,44,2,3,7,ZS-0150,RUSH
584360,3,9,14,2,9,7,ZS-0150,RUSH
584370,3,5,4,2,14,7,CJ-1700,RUSH
584396,4,9,47,3,5,7,JL-2300,RUSH
584405,4,6,20,3,10,7,JC-4300,REC
584415,4,2,59,1,19,7,CJ-1700,RUSH
584503,2,1,47,3,6,7,CP-2000,RUSH
584520,3,11,43,1,26,7,JW-6000,REC
584523,3,11,36,1,0,7,NH-0900,FUM
584531,3,8,22,2,31,7,KR-1200,REC
584573,4,5,49,4,11,6,AP-0700,RUSH
584593,4,0,42,2,7,7,DH-1800,REC
584638,2,11,59,1,12,7,TW-3900,REC
584658,2,3,4,1,20,7,TU-0200,REC
584662,2,2,23,1,2,7,TC-2900,REC
584668,2,1,45,1,16,7,JK-0250,REC
584697,3,5,6,1,10,7,RW-3850,RUSH
584739,4,1,56,3,10,7,DB-0500,REC
584787,1,5,23,1,2,7,BC-0700,REC
584806,2,14,23,3,17,7,RC-2300,REC
584815,2,11,26,1,63,7,RC-2300,REC
584825,2,7,39,1,8,7,RJ-0800,RUSH
584836,2,4,10,1,15,7,ZE-0100,REC
584865,3,14,21,2,25,7,LM-1000,REC
584874,3,11,41,1,46,7,DJ-0200,REC
584895,3,4,34,2,5,7,RC-2300,REC
584955,4,0,52,3,2,7,JS-6650,RUSH
584987,1,4,6,1,34,7,DA-0900,REC
585008,2,10,35,1,19,7,RG-2200,REC
585031,2,2,0,1,27,7,AB-3500,REC
585044,2,0,13,2,1,7,SR-0700,RUSH
585058,3,11,8,3,20,7,JC-5400,REC
585070,3,7,14,3,8,7,JC-5400,REC
585096,4,13,51,2,17,7,AD-1450,REC
585111,4,9,19,1,5,7,SR-0700,RUSH
585123,4,6,20,2,6,7,JC-5400,REC
585127,4,5,25,1,81,7,AD-1450,REC
585135,4,2,49,1,5,7,LB-0500,RUSH
585165,1,8,29,4,1,7,DB-1800,REC
585201,2,10,16,3,20,7,DB-1800,REC
585233,2,0,15,2,19,7,MB-4050,REC
585265,3,5,16,2,4,7,GB-0200,REC
585283,4,12,15,1,7,8,MB-4050,REC
585325,1,14,10,1,62,7,AJ-0900,REC
585348,1,4,22,2,41,7,AJ-0900,REC
585399,2,0,39,1,5,7,AJ-0900,REC
585442,3,0,11,3,10,6,TH-1850,REC
585455,4,9,54,2,58,7,TH-1850,REC
585469,4,4,5,2,9,8,TH-1850,REC
585504,1,9,55,3,23,7,BM-0300,REC
585519,1,3,45,1,32,7,JS-6200,RUSH
585538,2,9,28,2,1,7,MF-1300,RUSH
585573,3,13,8,1,1,7,EL-0010,RUSH
585604,3,2,46,2,6,7,AJ-0430,REC
585673,1,5,17,2,18,7,AP-0700,RUSH
585682,1,1,22,1,8,7,PG-0100,REC
585693,2,13,4,1,2,7,CP-0750,REC
585709,2,5,8,3,11,7,JR-1150,REC
585727,2,0,15,3,1,7,LP-0200,REC
585753,3,4,43,1,28,7,JC-0700,REC
585765,3,1,12,1,1,7,AP-0700,RUSH
585835,1,6,7,2,55,7,DJ-0200,REC
585913,3,11,30,1,45,7,RC-2300,REC
585934,3,3,29,1,22,7,BB-2450,REC
585943,3,0,17,2,32,7,RC-2300,REC
585985,1,12,45,1,32,7,BM-0300,REC
585999,1,6,1,1,5,7,KD-1700,REC
586051,3,13,2,2,4,7,CJ-1100,REC
586127,4,2,28,3,14,7,CJ-1100,REC
586139,4,0,47,3,11,6,BM-0300,REC
586151,1,12,23,3,45,7,CL-1400,FUM
586183,2,14,35,1,1,7,ZS-0150,RUSH
586197,2,10,48,4,98,7,TA-1050,PR
586208,2,7,6,3,57,7,TA-1050,REC
586227,3,14,8,3,81,7,TA-1050,REC
586259,3,1,42,1,13,8,DB-4800,REC
586317,1,9,51,3,1,7,DC-1600,REC
586370,2,6,35,2,7,7,TS-2300,REC
586452,4,8,30,1,18,7,GB-0350,REC
586480,4,0,2,4,51,7,AG-1500,REC
586568,2,2,0,1,5,7,JC-5400,REC
586609,3,3,8,2,4,7,LB-0250,RUSH
586664,4,0,5,4,2,7,CG-1650,REC
586671,1,13,34,1,6,7,MJ-2500,RUSH
586740,2,0,46,3,9,7,TT-1250,REC
586756,3,10,22,1,5,7,JT-3000,RUSH
586811,4,4,21,1,4,7,RF-0500,RUSH
586820,4,2,39,3,21,7,WB-0700,FUM
586834,4,0,44,3,14,7,DW-0500,REC
586840,1,14,14,2,1,7,TP-2400,RUSH
586854,1,9,33,4,21,7,CT-0250,BLPU
586896,2,7,43,3,5,7,RR-0130,REC
586912,2,1,28,1,43,7,TP-2000,INT
586948,3,2,19,1,1,7,AB-3400,RUSH
587046,2,5,33,1,43,7,JK-0250,REC
587071,2,0,8,3,6,7,GT-0100,REC
587104,3,1,7,4,12,7,DJ-1050,REC
587118,4,8,54,3,1,7,ML-2500,RUSH
587214,2,1,59,1,27,7,DW-3600,RUSH
587299,1,14,54,1,6,7,MS-1100,FUM
587319,1,6,3,1,7,7,AJ-0900,REC
587339,2,14,4,1,12,7,RH-3000,REC
587350,2,9,41,2,2,7,RG-1870,REC
587439,4,6,47,2,19,7,AR-1100,REC
587452,4,4,39,3,5,7,AJ-0900,REC
587482,1,9,31,1,74,7,JT-2000,REC
587527,2,6,44,1,11,7,DT-0900,REC
587550,2,0,18,1,7,7,DT-0900,REC
587562,3,11,41,2,34,7,DT-0900,REC
587572,3,8,44,2,7,7,DW-4300,REC
587607,4,10,44,3,1,7,RM-1200,RUSH
587663,1,3,30,1,22,7,MC-2400,REC
587673,2,14,11,2,7,7,DM-4300,RUSH
587691,2,5,15,3,1,7,PT-0400,REC
587706,2,1,37,3,3,7,DS-3300,RUSH
587718,2,0,13,2,28,7,DS-3300,REC
587752,3,2,17,1,4,7,MI-0100,RUSH
587760,3,0,48,1,21,7,TW-2270,REC
587772,4,12,51,3,52,7,KS-2350,REC
587786,4,5,49,1,1,7,PT-0400,RUSH
587809,1,9,42,3,1,7,DP-1100,REC
587869,2,0,32,2,6,7,RM-1500,REC
587905,3,2,8,2,19,6,RM-1500,REC
587924,4,10,26,1,1,7,BR-0050,RUSH
587963,1,11,43,1,30,7,CJ-1700,RUSH
587980,1,4,13,2,7,7,CJ-1700,RUSH
588045,3,8,39,2,6,7,DB-4800,RUSH
588049,3,7,42,2,11,7,AL-1100,RUSH
588101,4,3,5,2,11,7,DB-4800,RUSH
588107,4,2,0,1,19,7,DW-0500,REC
588123,1,9,30,3,5,7,DM-3100,REC
588139,1,3,50,1,16,7,RS-3250,REC
588155,2,12,4,3,42,7,GG-0400,REC
588181,2,3,13,4,87,7,KM-0450,PR
588216,3,8,19,1,26,7,MR-0970,REC
588233,3,2,39,1,80,7,RJ-0800,RUSH
588361,2,4,13,3,34,7,TG-1550,REC
588367,2,3,19,2,3,7,FS-0600,RUSH
588400,3,7,21,4,1,7,CI-0300,RUSH
588412,3,4,46,1,43,7,MG-1050,REC
588426,3,1,20,2,32,7,DS-1400,INT
588443,4,9,41,2,13,7,JC-5900,REC
588498,1,2,26,2,29,7,JH-0100,INT
588508,2,15,0,2,25,7,JG-3700,REC
588520,2,11,56,3,6,7,MS-0150,REC
588539,2,4,49,4,24,7,TD-2600,BLPU
588545,2,2,55,2,13,7,VB-0350,FUM
588580,3,9,40,2,74,7,JG-2450,REC
588611,4,11,55,1,2,7,AS-1700,REC
588664,1,10,2,3,1,7,RR-0400,RUSH
588713,2,8,45,1,24,7,DB-0950,INT
588724,2,4,13,2,5,7,TS-2300,REC
588780,4,10,42,2,14,7,MF-1300,REC
588857,1,0,23,1,5,7,AG-0500,REC
588871,2,9,48,2,1,7,DT-0600,RUSH
588919,3,7,54,1,39,7,CC-2100,REC
588987,1,13,4,4,62,7,DN-1250,REC
588999,1,7,57,2,14,7,LF-0200,REC
589008,1,5,12,1,1,7,MJ-2500,RUSH
589055,2,2,0,1,5,7,RM-3900,RUSH
589085,3,7,44,3,91,7,MF-0950,REC
589199,2,10,25,2,43,7,BR-0050,RUSH
589208,2,7,19,1,37,7,MF-1400,INT
589221,2,3,23,1,3,7,BR-0050,RUSH
589257,3,9,40,1,4,7,BR-0050,REC
589275,3,1,59,3,3,7,VJ-0100,REC
589279,3,1,15,2,80,7,HD-0300,REC
589304,4,5,33,2,50,8,AS-2300,RUSH
589321,4,1,48,2,6,7,RW-2200,REC
589348,1,6,28,1,34,7,AB-3500,REC
589358,1,4,8,1,47,7,AB-3500,REC
589385,2,10,27,1,79,7,CJ-1100,REC
589402,2,3,58,1,19,7,CJ-1100,REC
589413,2,1,46,2,2,7,JB-2700,RUSH
589495,4,4,50,2,1,7,WJ-0300,REC
589505,4,2,35,3,20,7,JC-5400,REC
589550,1,2,53,2,4,7,NF-0250,RUSH
589562,2,14,34,1,1,7,LM-1000,RUSH
589616,3,9,43,2,1,7,LM-1000,RUSH
589649,4,13,8,1,62,8,DY-0200,REC
589667,4,6,4,2,41,8,AR-1200,REC
589731,1,0,1,1,4,7,ML-2500,RUSH
589739,2,11,37,1,38,7,JW-6560,REC
589751,2,6,31,3,1,7,ML-2500,RUSH
589771,2,0,16,2,19,7,DB-0500,REC
589813,4,13,22,1,6,7,ML-2500,REC
589818,4,12,38,3,29,7,WT-0200,INT
589848,4,2,25,1,21,7,JW-6560,REC
589889,1,0,49,1,3,7,JH-4070,REC
589903,2,10,21,2,11,7,AB-2000,REC
589926,2,2,0,1,1,7,JC-3700,RUSH
589946,3,10,58,2,17,7,VD-0100,REC
590032,1,5,43,2,26,7,RR-0130,REC
590116,3,0,30,2,1,7,BJ-0600,RUSH
590123,4,12,52,3,4,7,EL-0010,RUSH
590130,4,10,55,1,24,7,JP-2900,INT
590201,1,3,7,2,9,7,JT-2000,REC
590216,2,13,28,3,6,7,DB-3200,REC
590230,2,9,9,1,1,7,MB-0080,RUSH
590300,3,2,28,2,8,7,MB-0080,RUSH
590335,4,5,2,1,10,7,AF-0200,REC
590384,1,2,50,3,9,7,BL-0100,REC
590439,3,10,37,1,9,7,RG-2200,REC
590454,3,2,19,3,15,7,GO-0100,REC
590465,4,12,37,1,1,7,SR-0700,RUSH
590496,4,1,9,2,25,7,TG-0900,REC
590525,1,8,51,3,1,7,SJ-0200,RUSH
590542,1,1,23,3,1,7,BW-0700,REC
590558,2,10,21,1,44,7,JG-2900,REC
590686,1,5,54,2,53,7,MW-0500,REC
590763,3,8,19,1,5,7,CN-0500,RUSH
590828,4,0,46,2,1,7,GO-0100,REC
590865,1,1,43,3,32,7,DA-2100,REC
590896,2,3,8,1,7,7,JC-2300,RUSH
590909,2,0,22,1,11,7,DW-4300,REC
590919,3,12,20,1,1,7,RM-1200,RUSH
590931,3,9,4,1,1,7,JC-2300,RUSH
590943,3,5,31,1,3,7,DW-4300,RUSH
590952,3,2,17,1,4,7,AF-0200,REC
590976,4,8,0,3,60,7,LG-0750,REC
590994,4,1,28,1,5,7,DB-3200,REC
591004,4,0,31,2,26,7,SA-0500,REC
591073,2,2,41,1,41,7,AB-3500,REC
591108,3,7,46,1,4,7,ES-0200,REC
591156,4,4,34,1,21,7,WG-0500,INT
591164,4,3,17,2,1,8,JG-2450,REC
591193,1,11,3,4,1,7,MJ-2500,RUSH
591448,3,0,15,1,66,7,JJ-3900,REC
591509,1,5,6,2,6,7,ST-0700,RUSH
591560,2,0,53,3,1,7,AP-0700,RUSH
591583,3,8,29,2,12,7,RE-0400,REC
591615,4,11,47,1,3,6,EL-0010,RUSH
591635,4,3,33,3,6,7,JB-4950,REC
591746,2,11,54,1,5,7,NB-0800,REC
591754,2,8,50,2,7,7,TU-0200,REC
591763,2,4,38,3,10,7,JF-0650,REC
591775,2,1,1,1,48,7,LJ-1150,INT
591797,3,9,41,1,18,7,BP-0600,REC
591826,4,14,17,1,85,7,TU-0200,REC
591870,1,13,44,2,65,7,TA-1050,RUSH
591877,1,12,40,1,1,7,ZS-0150,RUSH
591890,1,6,24,2,7,7,MB-1800,REC
591901,1,1,30,3,6,7,JC-4300,REC
591928,2,5,24,2,3,7,BM-0300,REC
592005,4,7,20,2,1,7,MB-5200,RUSH
592015,4,3,12,3,9,8,BC-3070,RUSH
592022,4,2,13,1,31,7,RQ-0200,FUM
592042,1,10,6,1,4,7,LF-0200,REC
592073,2,13,35,1,26,7,LF-0200,REC
592092,2,8,7,2,22,7,KD-0100,INT
592138,3,6,2,1,5,7,RM-3900,RUSH
592167,4,10,31,3,17,8,CF-0650,REC
592294,3,13,3,3,54,7,JH-6400,REC
592344,4,6,17,1,27,7,MR-0500,REC
592360,4,0,15,3,10,7,KW-2550,REC
592396,1,4,33,1,50,7,JH-3210,FUM
592418,2,9,47,1,20,7,JW-6000,REC
592470,3,7,2,3,2,7,JW-6000,REC
592478,3,4,41,4,27,7,BM-3800,REC
592514,4,4,53,2,4,8,LM-1800,REC
592545,1,10,7,2,60,7,VM-0300,FUM
592551,1,8,58,2,2,7,KM-2900,RUSH
592600,2,6,14,3,10,7,JT-0300,REC
592632,3,11,26,1,5,7,JE-0100,REC
592646,3,5,45,2,1,7,BB-2250,RUSH
592660,3,0,23,3,6,7,RG-2200,REC
592668,4,13,21,1,14,7,JE-0100,REC
592701,4,3,10,1,11,7,DT-0900,REC
592780,1,3,2,1,19,7,AB-2000,REC
592836,3,9,33,1,6,7,AB-2000,REC
592857,3,1,9,2,1,7,VD-0100,REC
592937,2,12,41,1,1,7,MB-5100,FUM
592956,2,4,37,2,5,7,JR-3270,REC
592966,2,1,26,1,1,7,RB-4900,RUSH
592993,3,9,15,3,20,7,CJ-1100,REC
593023,4,13,10,2,1,7,JB-2700,RUSH
593040,4,4,23,2,20,7,KO-0300,REC
593051,1,15,0,0,23,7,GJ-0350,FUM
593087,1,0,47,1,2,7,DM-4300,RUSH
593102,2,10,16,3,1,7,RJ-0800,RUSH
593122,2,2,0,1,1,7,RJ-0800,RUSH
593132,2,0,14,2,4,7,DM-4300,RUSH
593155,3,5,31,1,4,7,DB-5300,REC
593172,4,14,26,1,7,7,DM-4300,RUSH
593228,1,9,23,3,7,7,TS-2300,REC
593312,3,6,33,3,8,7,ES-0200,REC
593345,4,9,36,2,1,7,LB-0250,RUSH
593370,4,1,6,4,1,6,JC-5400,REC
593400,1,2,47,2,17,7,JH-3260,REC
593409,2,15,0,1,41,7,ED-0200,REC
593411,2,14,53,0,108,7,KD-0450,KR
593422,2,11,2,2,12,7,AF-0200,REC
593442,2,4,21,3,3,7,KM-2900,REC
593467,3,12,0,1,37,7,ED-0200,REC
593480,3,6,53,3,15,7,ED-0200,REC
593498,4,14,20,3,1,7,ED-0200,REC
593518,4,6,37,1,1,7,JC-2300,RUSH
593557,1,10,57,2,1,7,WM-0300,RUSH
593568,1,7,10,1,18,7,CH-1200,REC
593596,2,12,9,3,21,7,JG-2450,REC
593629,2,1,24,3,8,7,ML-1500,REC
593656,3,9,49,2,4,7,GL-0400,REC
593714,4,4,9,1,95,7,JG-2450,REC
593726,4,0,45,3,20,7,CS-1500,REC
593784,2,13,17,1,1,7,RF-0500,RUSH
593847,3,7,34,4,1,7,CJ-1700,REC
593901,4,2,0,2,4,7,DB-4800,RUSH
593918,1,12,35,1,6,7,ZE-0100,REC
593964,2,7,59,3,43,7,LF-0200,REC
593992,2,0,19,1,1,7,BC-0700,REC
594009,3,10,21,2,24,7,ZE-0100,REC
594023,3,5,20,3,23,7,MF-0950,REC
594068,4,4,49,2,3,7,JD-2600,REC
594184,3,9,50,1,31,7,BH-0800,REC
594204,3,1,9,2,28,7,MW-0500,REC
594304,2,7,35,2,33,7,CP-0750,RUSH
594332,3,15,0,2,80,7,AJ-0430,REC
594354,3,5,24,3,46,7,AJ-0430,REC
594383,4,7,47,3,8,7,GJ-0400,REC
594462,1,6,15,2,16,7,BL-0100,REC
594515,2,0,30,4,1,7,CN-0500,RUSH
594527,3,10,58,1,36,7,TG-0900,REC
594640,2,6,20,1,3,7,FG-0200,RUSH
594700,4,14,41,1,17,7,VD-0100,REC
594747,4,0,23,3,3,7,BQ-0050,REC
594760,1,10,59,2,1,7,EM-0250,RUSH
594776,1,5,6,1,4,7,FJ-0100,RUSH
594783,1,2,36,3,27,7,SJ-0200,RUSH
594819,2,4,55,1,38,7,AS-2300,RUSH
594852,3,8,18,3,11,7,TG-1300,REC
594862,3,6,10,1,21,7,FJ-0100,REC
594887,4,11,53,1,36,7,CS-3400,RUSH
594925,4,1,31,1,1,7,SJ-0200,RUSH
594974,2,15,0,2,4,7,BG-1800,RUSH
594985,2,11,17,1,30,7,LG-0750,REC
595043,3,1,47,2,21,7,AG-1500,REC
595107,1,8,48,2,8,7,BT-0200,RUSH
595127,1,1,33,3,23,7,RG-2200,REC
595159,2,1,52,3,20,7,BT-0200,RUSH
595175,3,12,49,1,1,7,JD-1650,RUSH
595188,3,8,11,1,9,7,SV-0200,REC
595200,3,2,16,3,5,7,CK-0250,RUSH
595211,4,13,14,1,7,7,LB-0500,RUSH
595216,4,11,39,2,10,7,BT-0200,RUSH
595268,1,8,16,2,1,7,AM-2850,RUSH
595294,2,11,51,3,19,7,LP-0200,REC
595302,2,8,53,2,23,7,AB-3400,RUSH
595325,2,0,41,2,22,7,BM-3800,REC
595370,4,14,31,1,1,7,AB-3400,RUSH
595428,1,6,37,3,22,7,MB-1900,FUM
595440,1,1,58,3,2,7,ZM-0200,REC
595458,2,8,48,2,2,7,JG-2900,REC
595490,2,0,18,1,4,7,DB-0500,REC
595513,3,7,17,2,8,7,DC-2850,REC
595584,1,8,53,3,1,7,ML-1500,REC
595612,2,13,46,3,6,7,CS-1500,REC
595641,2,1,56,3,8,7,KM-0450,REC
595683,3,6,18,1,21,7,JT-3000,REC
595700,3,1,12,3,5,7,GG-0400,REC
595855,3,10,23,1,40,6,GB-0200,REC
595883,3,1,37,1,80,7,JG-2450,REC
595888,3,0,9,1,6,8,SV-0200,RUSH
595919,4,2,43,2,4,7,JC-0400,REC
595932,4,1,4,3,2,7,JE-0100,REC
595937,4,0,35,1,1,6,DA-0900,REC
595960,1,8,11,2,29,7,MJ-2250,REC
596018,2,1,14,4,1,7,BG-1800,RUSH
596039,3,10,45,1,1,7,BG-1800,RUSH
596044,3,10,9,3,69,7,DR-2850,REC
596054,3,6,30,2,19,7,LB-0850,REC
596063,3,3,12,2,1,7,JG-3700,REC
596076,4,13,30,2,9,7,AG-1500,REC
596087,4,9,54,1,29,7,LB-0850,REC
596103,4,4,10,3,8,7,AD-0100,RUSH
596115,4,1,24,2,2,7,DR-2850,REC
596122,1,14,56,2,80,7,BR-0050,RUSH
596154,1,2,47,3,38,7,VJ-0100,REC
596208,2,0,20,2,5,7,TW-3900,REC
596321,1,0,1,3,1,7,EL-0010,RUSH
596330,2,11,10,3,36,7,DD-0650,REC
596337,2,8,48,1,2,7,TG-1300,REC
596366,2,0,32,1,71,7,SW-0700,INT
596413,4,12,5,2,2,6,AQ-0100,REC
596475,1,4,20,3,1,7,ED-0400,REC
596579,4,14,28,3,8,6,JS-3300,REC
596613,4,2,7,4,1,8,DP-1300,REC
596618,4,1,45,1,41,7,TG-0600,RUSH
596620,4,1,27,0,77,7,JJ-3900,KR
596625,4,1,1,3,79,7,CP-0750,REC
596633,4,0,9,1,9,7,MB-4050,REC
596656,1,4,25,3,5,7,ES-0200,REC
596686,2,8,20,2,6,7,CC-2100,REC
596722,3,10,53,1,4,7,DT-0600,RUSH
596728,3,9,8,1,43,7,AB-3500,REC
596732,3,8,17,2,19,7,TP-1600,INT
596741,3,5,1,3,4,7,BH-0800,REC
596755,4,15,0,2,16,7,JC-5400,REC
596787,4,3,2,2,12,7,CC-2100,REC
596830,1,3,23,2,25,7,JK-1000,REC
596872,2,4,0,4,0,7,AA-0850,BLPU
596885,3,14,8,1,63,7,MR-0500,RUSH
596897,3,9,19,2,8,7,GS-1050,RUSH
596905,3,6,26,3,48,7,RS-3250,REC
596935,4,9,7,1,15,7,CI-0300,RUSH
596955,4,2,24,4,1,7,MR-0970,REC
596986,1,5,56,1,2,7,JC-2300,RUSH
596997,1,1,11,3,22,7,DB-3200,REC
597010,2,11,35,2,5,7,JC-2300,REC
597016,2,10,5,4,74,7,DM-1200,PR
597037,2,1,13,2,7,7,LP-0200,REC
597039,2,1,7,0,95,7,QD-0100,KR
597088,4,13,45,1,17,7,KD-0450,RUSH
597173,2,10,7,1,2,8,JB-2700,RUSH
597223,3,6,53,4,58,6,JR-3270,PR
597231,3,4,13,1,19,6,DJ-0200,REC
597245,4,14,42,2,40,8,LM-1000,RUSH
597248,4,14,34,0,98,6,JR-3270,KR
597254,4,13,23,1,57,8,LM-1000,RUSH
597269,4,8,18,4,1,6,NF-0250,RUSH
597280,4,3,6,1,38,6,CP-1950,RUSH
597298,1,12,43,1,1,7,SG-1300,RUSH
597313,1,7,33,4,1,7,WW-0200,REC
597316,1,7,13,1,3,7,CJ-1700,RUSH
597361,2,7,7,1,28,7,SG-1300,RUSH
597375,2,1,55,1,8,7,JT-2000,REC
597399,3,11,58,1,4,7,DT-0900,REC
597413,3,7,38,2,1,7,KM-2900,RUSH
597421,3,4,59,2,41,7,JH-6400,REC
597447,4,9,19,1,20,7,ED-0200,REC
597463,4,3,12,1,5,7,MB-0080,RUSH
597484,1,10,36,1,3,7,RM-3900,RUSH
597537,2,0,55,1,7,7,LF-0200,REC
597550,3,14,50,2,23,7,KD-0100,INT
597585,4,15,0,2,1,7,ZS-0150,RUSH
597616,4,2,0,3,6,7,AE-0750,RUSH
597645,1,8,26,3,43,7,KA-0650,REC
597688,2,3,54,3,4,7,KA-0650,REC
597700,2,0,24,2,6,7,DW-4300,REC
597714,3,10,52,3,1,7,PH-0500,RUSH
597729,3,5,9,3,1,7,RM-1200,RUSH
597743,4,15,0,2,5,7,BM-3800,REC
597832,2,12,22,2,11,7,ML-2500,RUSH
597853,2,3,55,2,39,7,LW-1450,REC
597867,2,0,10,3,8,7,VD-0100,REC
597975,2,13,40,2,6,7,MC-2400,REC
597999,2,2,49,2,15,7,MC-2400,REC
598012,2,0,22,2,5,7,JG-2900,REC
598069,4,9,58,1,8,7,JG-2900,REC
598082,4,5,22,4,17,7,SS-2100,REC
598108,1,9,6,2,2,7,DB-5300,REC
598123,1,1,40,3,4,7,EB-0600,REC
598140,2,9,5,3,7,7,JM-2900,RUSH
598149,2,5,30,3,10,7,JW-6000,REC
598172,2,0,17,1,25,7,AJ-0430,REC
598203,3,2,25,2,4,8,MF-1300,REC
598213,4,14,31,1,17,7,MB-5200,REC
598223,4,11,0,3,9,7,CB-1130,REC
598248,4,0,11,1,1,7,JR-0250,RUSH
598259,1,11,57,1,15,7,AC-0100,REC
598300,2,9,53,3,19,7,KA-0650,REC
598322,2,1,12,3,10,7,KA-0650,REC
598338,3,11,14,1,23,7,RM-1200,RUSH
598373,4,10,30,1,5,7,AC-0100,REC
598454,2,8,14,2,44,7,TG-0950,INT
598477,2,0,29,2,5,7,BM-0300,REC
598486,3,13,58,1,43,7,ZB-0200,INT
598498,3,8,24,1,2,7,EB-0050,RUSH
598509,3,3,54,3,51,7,TW-0600,FUM
598534,4,11,8,3,45,7,AJ-0430,REC
598547,4,5,45,3,4,7,EB-0600,REC
598560,4,3,13,1,40,7,MB-5200,RUSH
598567,4,1,2,1,43,7,JG-2450,REC
598585,1,9,34,1,14,7,GW-0650,REC
598633,2,7,9,2,9,7,TR-0350,REC
598790,2,15,0,3,12,7,AS-0150,REC
598810,2,7,12,2,7,7,RW-4050,REC
598824,2,2,19,2,8,7,EM-0250,RUSH
598883,4,13,56,2,13,7,ML-1500,REC
598895,4,9,40,2,1,7,FS-0600,REC
598940,1,8,17,1,3,7,SJ-0200,RUSH
598952,1,3,58,1,13,7,TG-1300,REC
598960,1,0,55,1,23,7,FD-0200,REC
598988,2,6,44,2,53,7,PG-0100,REC
599033,3,8,16,1,2,7,SJ-0200,RUSH
599091,4,0,22,2,3,6,SM-3600,REC
599158,2,1,45,3,13,7,MH-3300,REC
599168,2,0,40,3,39,7,MW-0500,REC
599209,4,15,0,2,2,7,DT-0600,REC
599238,4,4,14,2,24,7,JE-0100,REC
599249,4,1,21,2,14,7,MT-0550,REC
599283,1,7,14,2,4,7,MC-2900,REC
599333,2,1,56,1,52,7,VD-0100,REC
599342,2,0,35,1,11,7,VJ-0100,REC
599387,4,15,0,1,24,7,TW-3900,REC
599408,4,4,21,0,2,7,KH-2900,FUM
599485,2,5,39,2,2,7,ML-2500,RUSH
599551,4,12,21,3,12,7,DB-0500,REC
599593,1,11,27,1,31,7,CH-1230,REC
599612,1,2,49,1,4,7,LK-0200,REC
599647,2,4,20,2,40,7,ZS-0150,RUSH
599711,4,11,28,3,1,6,DB-3800,RUSH
599738,4,3,10,4,5,7,MC-2400,REC
599771,1,6,26,2,57,7,GJ-0400,REC
599825,2,1,10,1,1,7,MA-1150,RUSH
599844,3,12,7,2,6,7,MC-0700,RUSH
599872,3,3,20,1,30,7,DJ-0200,REC
599881,3,0,19,1,3,6,ZE-0100,REC
599889,4,13,4,2,1,7,MA-1150,RUSH
599907,4,6,58,1,5,7,CP-0750,REC
599917,4,4,33,2,16,8,JA-2900,REC
599928,4,1,13,3,5,7,MA-1150,RUSH
599957,1,4,34,1,1,7,RM-3900,RUSH
